site_name,year,month,NEE,GPP_obs,Reco,ET_obs,NEP,State,biome,salinity_ppt,salinity_fine,salini_coarse,WUE_obs,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,climate_2,salinity_con,aid,ET_mod,GPP_mod,WUE_mod
US-NGB,2014,8,-18.588,31.539,15.803,17.71,15.736,AL,tundra,32.0,high,high,1.781,0.499,3.028,1.124,124.421,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,32.8388889,26.15,0.7963119604817079
US-NGB,2014,8,-18.588,31.539,15.803,17.71,15.736,AL,tundra,32.0,high,high,1.781,0.499,3.028,1.124,124.421,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,32.5058824,27.1589,0.8355072372993019
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,53.7588236,32.6118,0.6066315781508285
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,54.0555556,32.0944,0.5937299070144051
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,54.4764706,31.0882,0.5706720655284155
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,54.582352900000004,26.9647,0.49401864462314155
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,54.5833333,27.8556,0.510331603365088
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,54.6294117,28.3176,0.5183581356414277
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,55.7117647,23.0411,0.4135769190596111
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,55.3277778,23.3555,0.4221297317312462
US-NGB,2015,6,-19.771,31.948,16.13,39.974,15.818,AL,tundra,32.0,high,high,0.799,0.495,6.143,1.248,262.418,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,55.2470589,23.7882,0.4305785769167886
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,55.1411765,66.1,1.1987411984218364
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,55.3777777,66.0833,1.193318019332509
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,55.7411765,67.0647,1.2031446806652888
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,55.5647059,65.6882,1.1821928855021617
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,55.4222222,63.8889,1.1527668408792169
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,55.5764707,63.664699999999996,1.1455333380858241
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,55.9294118,64.6353,1.155658497377582
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,55.8833333,63.2112,1.1311279457984658
US-NGB,2015,7,-66.246,91.501,43.335,38.675,48.167,AL,tundra,32.0,high,high,2.366,0.526,4.323,0.758,210.935,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,55.4999999,63.3588,1.141600002056937
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,30.4058823,32.4529,1.067323081757769
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,31.7277778,32.0222,1.0092796350836775
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,32.035294199999996,29.1941,0.9113105007788567
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,29.2588236,29.794200000000004,1.0182979468798603
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,29.8166667,30.4555,1.021425376163862
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,30.3176471,31.364800000000002,1.0345393854788951
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,29.9823529,27.7646,0.9260313922860938
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,29.8611111,25.4833,0.8533942328756816
US-NGB,2015,8,-30.038,50.396,21.677,23.62,28.72,AL,tundra,32.0,high,high,2.134,0.57,3.645,0.872,117.878,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,29.6882354,28.747100000000003,0.9682993823203114
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,54.958823499999994,24.135299999999997,0.43915241380667475
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,55.4444445,23.3111,0.42044068094144216
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,56.1941176,22.8824,0.40720276387078636
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,56.3941176,20.3059,0.3600712426077574
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,56.2333334,20.644399999999997,0.36712033151497286
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,56.06470590000001,21.4117,0.38191050245034813
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,57.2941176,18.511799999999997,0.32310123229823506
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,57.0499999,18.5444,0.32505521529369885
US-NGB,2016,6,-12.793,19.17,7.744,35.668,11.426,AL,tundra,32.0,high,high,0.537,0.596,2.798,1.198,245.811,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,57.123529399999995,18.647100000000002,0.3264346617910483
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,59.0764707,63.7235,1.078661254555953
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,59.5166667,64.40549999999999,1.0821422564647758
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,59.8823529,65.6823,1.0968556982001954
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,58.9588235,58.088300000000004,0.9852350598549512
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,59.0611111,59.6444,1.0098760231417319
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,59.388235300000005,59.7588,1.0062396987909825
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,58.9294118,54.3647,0.9225393286548976
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,58.6777777,54.7611,0.9332510900459681
US-NGB,2016,7,-44.575,71.81,28.865,39.365,42.944,AL,tundra,32.0,high,high,1.824,0.598,5.207,1.503,224.462,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,58.699999999999996,57.005900000000004,0.9711396933560479
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,32.4058823,43.7176,1.3490637161266241
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,32.5833333,43.6334,1.339132482188371
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,32.8764706,43.9823,1.33780479465457
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,32.0352941,41.3294,1.2901208233327877
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,32.0999999,41.7666,1.301140190969284
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,32.4058823,41.3764,1.2768175733329745
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,31.9705882,37.9647,1.187488317778276
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,31.95,35.1612,1.1005070422535213
US-NGB,2016,8,-20.455,39.559,19.045,19.183,20.514,AL,tundra,32.0,high,high,2.062,0.519,2.736,1.23,125.152,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,31.9176471,38.294200000000004,1.1997814212313915
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,48.5117647,18.8765,0.3891117982768415
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,48.4055555,18.05,0.3728910827188008
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,47.9882353,17.3765,0.36209916641798245
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,48.0647059,15.347000000000001,0.31929873932714525
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,47.2944444,15.5722,0.3292606604762229
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,47.4529412,15.9647,0.33643225469868243
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,51.2529411,12.2765,0.23952771756155863
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,48.5888889,12.677800000000001,0.2609197346762132
US-NGB,2017,6,-21.627,74.236,63.197,21.544,11.039,AL,tundra,32.0,high,high,3.446,0.149,2.034,0.496,294.497,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,47.2058823,13.052900000000001,0.2765100314627527
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,59.4941176,66.906,1.1245817687360742
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,59.9111112,65.57780000000001,1.0945849390288058
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,60.3588236,67.4647,1.1177272182620868
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,60.0764706,64.52940000000001,1.0741210220162303
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,59.8555557,64.83330000000001,1.083162611085741
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,59.8588234,64.5823,1.0789102814206002
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,60.8235294,58.2177,0.9571575437054464
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,60.5,59.1444,0.9775933884297521
US-NGB,2017,7,-68.787,168.441,88.253,46.712,80.188,AL,tundra,32.0,high,high,3.606,0.476,7.419,1.145,186.31,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,60.3823529,61.576499999999996,1.0197764254396915
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,31.358823599999997,32.4001,1.0332052124557378
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,31.3333333,29.305500000000002,0.9352819158885979
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,32.0529412,25.258900000000004,0.7880368869238124
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,30.6529411,40.2235,1.3122231850045867
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,30.7,38.2945,1.2473778501628665
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,31.0058823,36.570499999999996,1.1794697421011624
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,30.2058824,34.8235,1.1528714685057504
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,30.2333334,32.0778,1.061007715411229
US-NGB,2017,8,-47.547,74.089,54.181,24.244,19.908,AL,tundra,32.0,high,high,3.056,0.269,4.643,1.205,89.889,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,30.0294118,35.4588,1.180802349248812
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,46.852941200000004,12.735399999999998,0.27181644681892453
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,46.0555556,12.7833,0.27756260528100113
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,45.0529411,10.723600000000001,0.23802219651315953
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,44.1999999,8.053,0.18219457054795152
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,44.3388889,8.8112,0.19872396937759076
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,45.5705882,10.276499999999999,0.2255072933203877
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,49.3235294,7.6294,0.15468073945251778
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,45.1055556,6.0167,0.13339155055214527
US-NGB,2018,6,-4.864,9.913,6.336,11.63,3.577,AL,tundra,32.0,high,high,0.852,0.361,0.552,0.395,295.949,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,44.282353,6.5824,0.14864612095025753
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,58.876470600000005,43.3941,0.7370363671221827
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,59.0055557,43.2722,0.7333580624171632
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,59.4823529,41.6059,0.6994662781740767
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,60.9,37.5529,0.616632183908046
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0005,60.4055556,38.894400000000005,0.6438877949828841
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0006,59.7529411,40.1235,0.6714899595126372
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0007,62.647058900000005,28.770599999999998,0.45924901352392133
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0008,62.188888899999995,32.0111,0.5147398605476613
US-NGB,2018,7,-28.484,45.5,20.877,41.619,24.623,AL,tundra,32.0,high,high,1.093,0.541,5.741,1.112,187.328,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0009,61.8294118,34.658899999999996,0.5605568448897972
US-NGB,2018,8,-42.194,56.359,20.278,20.306,36.081,AL,tundra,32.0,high,high,2.775,0.64,1.874,0.455,104.223,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0001,28.0882353,33.7529,1.201673926449911
US-NGB,2018,8,-42.194,56.359,20.278,20.306,36.081,AL,tundra,32.0,high,high,2.775,0.64,1.874,0.455,104.223,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0002,28.261111200000002,32.472300000000004,1.149010021941388
US-NGB,2018,8,-42.194,56.359,20.278,20.306,36.081,AL,tundra,32.0,high,high,2.775,0.64,1.874,0.455,104.223,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0003,28.6588235,33.2765,1.1611258222096938
US-NGB,2018,8,-42.194,56.359,20.278,20.306,36.081,AL,tundra,32.0,high,high,2.775,0.64,1.874,0.455,104.223,132.2,159.798,238.046,71.28,-156.609,Snow and Ice,Snow and Ice,no,aid0004,28.3882352,29.0001,1.0215534638095431
