"SPEI_timescale","water_class","SPEI_value","month_f","site_name","spei_ecosystem","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_change","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_3","Freshwater",0.13479961502186,"7","US-A03","SPEI_3__Freshwater",4.21953579778773,0.684485385339363,2.87794444252258,5.56112715305288,4.21951351065009,2.22871376402978e-05,0.000528192114660726,-31.7944015285501,31.7954579127794,"No meaningful change"
"SPEI_6","Freshwater",0.13479961502186,"7","US-A03","SPEI_6__Freshwater",4.21955847431206,0.684486092475208,2.87796573306065,5.56115121556346,4.21959154835205,-3.30740399929752e-05,-0.000783820889154359,-31.7951583682399,31.7935907264616,"No meaningful change"
"SPEI_12","Freshwater",0.13479961502186,"7","US-A03","SPEI_12__Freshwater",4.21954198536665,0.684485936227371,2.877949550361,5.5611344203723,4.21957016391976,-2.81785531113243e-05,-0.00066780624605488,-31.7951962271072,31.7938606146151,"No meaningful change"
"SPEI_24","Freshwater",0.13479961502186,"7","US-A03","SPEI_24__Freshwater",4.22041875447455,0.684517917802028,2.87876363558258,5.56207387336653,4.22053295499704,-0.000114200522487451,-0.00270583179198351,-31.7914664740582,31.7860548104742,"No meaningful change"
"SPEI_36","Freshwater",0.13479961502186,"7","US-A03","SPEI_36__Freshwater",4.2196550384835,0.684490289505987,2.87805407105176,5.56125600591523,4.21970971318329,-5.46746997880376e-05,-0.00129569812864667,-31.7949748519407,31.7923834556834,"No meaningful change"
"SPEI_48","Freshwater",0.13479961502186,"7","US-A03","SPEI_48__Freshwater",4.21961827289804,0.684488923457116,2.87801998292209,5.56121656287399,4.21964494790908,-2.6675011040922e-05,-0.000632162453718765,-31.7947358497968,31.7934715248894,"No meaningful change"
"SPEI_1","Saline",0.13479961502186,"7","US-A03","SPEI_1__Saline",3.79555110313264,0.789684000487184,2.24777046217776,5.34333174408752,3.79571448215135,-0.000163379018713439,-0.00430430211444244,-40.7813608545246,40.7727522502958,"No meaningful change"
"SPEI_3","Saline",0.13479961502186,"7","US-A03","SPEI_3__Saline",3.79572684981233,0.789678004139758,2.2479579616984,5.34349573792625,3.79581271083288,-8.586102054986e-05,-0.00226199307212448,-40.7779536834641,40.7734296973199,"No meaningful change"
"SPEI_6","Saline",0.13479961502186,"7","US-A03","SPEI_6__Saline",3.70462924117431,0.792544052275209,2.1512428987149,5.25801558363372,3.72785187663226,-0.0232226354579494,-0.622949522311192,-42.2926937575017,41.0467947128793,"No meaningful change"
"SPEI_12","Saline",0.13479961502186,"7","US-A03","SPEI_12__Saline",3.79592879741659,0.789675052600737,2.24816569431914,5.34369190051403,3.79590600007587,2.27973407138649e-05,0.000600577061534432,-40.7739365971074,40.7751377512304,"No meaningful change"
"SPEI_24","Saline",0.13479961502186,"7","US-A03","SPEI_24__Saline",3.79608438637984,0.789696845168946,2.24827856984871,5.34389020291098,3.79486170186332,0.00122268451652063,0.0322194749790297,-40.7546638986929,40.8191028486509,"No meaningful change"
"SPEI_36","Saline",0.13479961502186,"7","US-A03","SPEI_36__Saline",3.7935611115174,0.790072608157735,2.24501879952824,5.34210342350656,3.78973207975865,0.00382903175874372,0.101037004151163,-40.7604877527065,40.9625617610088,"No meaningful change"
"SPEI_48","Saline",0.13479961502186,"7","US-A03","SPEI_48__Saline",3.79606857070109,0.789678830997625,2.24829806194575,5.34383907945644,3.79598202691605,8.65437850436912e-05,0.00227987868304007,-40.7716357452746,40.7761955026407,"No meaningful change"
"SPEI_1","Upland",0.169039026945571,"7","US-A03","SPEI_1__Upland",5.45447123830717,0.570338621624099,4.33660753992394,6.57233493669041,5.48919319302184,-0.0347219547146622,-0.632551150846771,-20.9973599501494,19.7322576484559,"No meaningful change"
"SPEI_3","Upland",0.169039026945571,"7","US-A03","SPEI_3__Upland",5.23573320085973,0.57371660918306,4.11124864686094,6.36021775485853,5.38809641457018,-0.152363213710444,-2.82777444921796,-23.6975671826596,18.0420182842237,"No meaningful change"
"SPEI_6","Upland",0.169039026945571,"7","US-A03","SPEI_6__Upland",5.37971287397659,0.571596795247842,4.25938315529082,6.50004259266236,5.44677574908028,-0.0670628751036926,-1.23123987828977,-21.7999170241213,19.3374372675418,"No meaningful change"
"SPEI_12","Upland",0.169039026945571,"7","US-A03","SPEI_12__Upland",5.46104892535341,0.569584954119543,4.3446624152791,6.57743543542771,5.4960425846593,-0.034993659305889,-0.636706480469498,-20.9492585191017,19.6758455581627,"No meaningful change"
"SPEI_24","Upland",0.169039026945571,"7","US-A03","SPEI_24__Upland",5.44298480876482,0.56959195133598,4.3265845841463,6.55938503338334,5.49325156310849,-0.050266754343669,-0.915063760801524,-21.238185900629,19.408058379026,"No meaningful change"
"SPEI_36","Upland",0.169039026945571,"7","US-A03","SPEI_36__Upland",5.4666361415696,0.569524458382579,4.35036820313974,6.58290407999945,5.50528577568923,-0.0386496341196301,-0.702045919038442,-20.9783400827162,19.5742482446393,"No meaningful change"
"SPEI_48","Upland",0.169039026945571,"7","US-A03","SPEI_48__Upland",5.48045145692792,0.56948218622959,4.36426637191792,6.59663654193791,5.50702674358798,-0.0265752866600586,-0.482570503057773,-20.7509501020784,19.7858090959629,"No meaningful change"
"SPEI_1","Freshwater",0.169039026945571,"7","US-A03","SPEI_1__Freshwater",4.21947303912133,0.684486092152465,2.87788029850249,5.56106577974016,4.21954140936123,-6.83702399015829e-05,-0.00162032394681329,-31.7963726551469,31.7931320072533,"No meaningful change"
"SPEI_3","Freshwater",0.169039026945571,"7","US-A03","SPEI_3__Freshwater",4.21953843625136,0.684485428555249,2.87794699628307,5.56112987621964,4.21951351065009,2.49256012647692e-05,0.000590722157942064,-31.7943410059216,31.7955224502375,"No meaningful change"
"SPEI_6","Freshwater",0.169039026945571,"7","US-A03","SPEI_6__Freshwater",4.21954597513467,0.684485954964953,2.87795350340336,5.56113844686597,4.21959154835205,-4.55732173829659e-05,-0.0010800385975928,-31.7954481985979,31.7932881214027,"No meaningful change"
"SPEI_12","Freshwater",0.169039026945571,"7","US-A03","SPEI_12__Freshwater",4.21953372270965,0.684485703358322,2.87794174412734,5.56112570129196,4.21957016391976,-3.6441210111704e-05,-0.000863623750667816,-31.7953812277912,31.7936539802899,"No meaningful change"
"SPEI_24","Freshwater",0.169039026945571,"7","US-A03","SPEI_24__Freshwater",4.22034157057439,0.6845163801687,2.87868946544374,5.56199367570504,4.22053295499704,-0.000191384422651986,-0.00453460320515658,-31.7932238383445,31.7841546319342,"No meaningful change"
"SPEI_36","Freshwater",0.169039026945571,"7","US-A03","SPEI_36__Freshwater",4.21963426717549,0.684489865125449,2.87803413152961,5.56123440282137,4.21970971318329,-7.54460077940777e-05,-0.0017879430795528,-31.7954473849703,31.7918714988112,"No meaningful change"
"SPEI_48","Freshwater",0.169039026945571,"7","US-A03","SPEI_48__Freshwater",4.21960325473491,0.684488615364608,2.87800556862028,5.56120094084955,4.21964494790908,-4.16931741655802e-05,-0.000988073041222105,-31.7950774496704,31.793101303588,"No meaningful change"
"SPEI_1","Saline",0.169039026945571,"7","US-A03","SPEI_1__Saline",3.79553881872615,0.789684727027111,2.24775675375301,5.34332088369928,3.79571448215135,-0.000175663425207251,-0.00462794095902829,-40.7817220098438,40.7724661279257,"No meaningful change"
"SPEI_3","Saline",0.169039026945571,"7","US-A03","SPEI_3__Saline",3.79572064656592,0.789678313556802,2.24795115199458,5.34349014113725,3.79581271083288,-9.20642669597349e-05,-0.0024254164779256,-40.7781330838808,40.7732822509249,"No meaningful change"
"SPEI_6","Saline",0.169039026945571,"7","US-A03","SPEI_6__Saline",3.70915057993102,0.792506303973825,2.15583822414232,5.26246293571972,3.72785187663226,-0.0187012967012339,-0.501664157271416,-42.169423692609,41.1660953780661,"No meaningful change"
"SPEI_12","Saline",0.169039026945571,"7","US-A03","SPEI_12__Saline",3.79593619997692,0.789675247374707,2.24817271512249,5.34369968483135,3.79590600007587,3.01999010470233e-05,0.000795591383095885,-40.7737516398573,40.7753428226235,"No meaningful change"
"SPEI_24","Saline",0.169039026945571,"7","US-A03","SPEI_24__Saline",3.79642292492819,0.789698000278242,2.24861484438284,5.34423100547354,3.79486170186332,0.00156122306486894,0.0411404469391431,-40.7458025867256,40.8280834806039,"No meaningful change"
"SPEI_36","Saline",0.169039026945571,"7","US-A03","SPEI_36__Saline",3.79498425005832,0.790074344390714,2.24643853505252,5.34352996506412,3.78973207975865,0.00525217029966152,0.138589488362882,-40.7230250641998,41.0002040409256,"No meaningful change"
"SPEI_48","Saline",0.169039026945571,"7","US-A03","SPEI_48__Saline",3.79608419259821,0.789679478002956,2.24831241571241,5.343855969484,3.79598202691605,0.000102165682160482,0.0026914163827979,-40.7712576147522,40.7766404475178,"No meaningful change"
"SPEI_1","Upland",0.203278438869282,"7","US-A03","SPEI_1__Upland",5.4491796735721,0.570368286289746,4.3312578324442,6.5671015147,5.48919319302184,-0.0400135194497357,-0.72895083198389,-21.0948188533366,19.6369171893688,"No meaningful change"
"SPEI_3","Upland",0.203278438869282,"7","US-A03","SPEI_3__Upland",5.22365053548517,0.573820919475254,4.09896153331367,6.34833953765666,5.38809641457018,-0.164445879085013,-3.05202183539863,-23.9256090104569,17.8215653396597,"No meaningful change"
"SPEI_6","Upland",0.203278438869282,"7","US-A03","SPEI_6__Upland",5.37095690079679,0.571648215752977,4.25052639792095,6.49138740367262,5.44677574908028,-0.075818848283495,-1.39199504030063,-21.9625225320011,19.1785324513999,"No meaningful change"
"SPEI_12","Upland",0.203278438869282,"7","US-A03","SPEI_12__Upland",5.45404994874414,0.569646452804846,4.33754290124664,6.57055699624164,5.4960425846593,-0.0419926359151521,-0.764052229732774,-21.0787974359276,19.550692976462,"No meaningful change"
"SPEI_24","Upland",0.203278438869282,"7","US-A03","SPEI_24__Upland",5.43293160796227,0.56965660228879,4.31640466747624,6.54945854844829,5.49325156310849,-0.0603199551462188,-1.09807378113383,-21.4235026761873,19.2273551139196,"No meaningful change"
"SPEI_36","Upland",0.203278438869282,"7","US-A03","SPEI_36__Upland",5.45890585731087,0.569572506838499,4.34254374390742,6.57526797071433,5.50528577568923,-0.046379918378352,-0.842461595420912,-21.1204663873465,19.4355431965047,"No meaningful change"
"SPEI_48","Upland",0.203278438869282,"7","US-A03","SPEI_48__Upland",5.47513408829372,0.569517969457555,4.35887886815691,6.59138930843053,5.50702674358798,-0.0318926552942571,-0.579126573724939,-20.848779729786,19.6905265823361,"No meaningful change"
"SPEI_1","Freshwater",0.203278438869282,"7","US-A03","SPEI_1__Freshwater",4.21945707470387,0.684486432402607,2.87786366719476,5.56105048221298,4.21954140936123,-8.43346573606851e-05,-0.00199866879309645,-31.7967668047979,31.7927694672117,"No meaningful change"
"SPEI_3","Freshwater",0.203278438869282,"7","US-A03","SPEI_3__Freshwater",4.21954099741416,0.684485535599627,2.87794934763889,5.56113264718943,4.21951351065009,2.74867640692733e-05,0.000651420217043895,-31.7942852801651,31.7955881205992,"No meaningful change"
"SPEI_6","Freshwater",0.203278438869282,"7","US-A03","SPEI_6__Freshwater",4.21953333473862,0.684485898915674,2.8779409728639,5.56112569661334,4.21959154835205,-5.82136134257283e-05,-0.00137960304353305,-31.7957451595552,31.7929859534681,"No meaningful change"
"SPEI_12","Freshwater",0.203278438869282,"7","US-A03","SPEI_12__Freshwater",4.2195254260267,0.684485517999069,2.87793381074853,5.56111704130488,4.21957016391976,-4.47378930577003e-05,-0.00106024763944537,-31.7955692417003,31.7934487464214,"No meaningful change"
"SPEI_24","Freshwater",0.203278438869282,"7","US-A03","SPEI_24__Freshwater",4.2202629359424,0.684515073723203,2.87861339144492,5.56191248043988,4.22053295499704,-0.000270019054640969,-0.00639774780863328,-31.795026312099,31.7822308164817,"No meaningful change"
"SPEI_36","Freshwater",0.203278438869282,"7","US-A03","SPEI_36__Freshwater",4.21961328846744,0.684489520918529,2.87801382746712,5.56121274946776,4.21970971318329,-9.64247158448117e-05,-0.002285103061558,-31.7959285569909,31.7913583508678,"No meaningful change"
"SPEI_48","Freshwater",0.203278438869282,"7","US-A03","SPEI_48__Freshwater",4.21958801127331,0.684488397357608,2.8779907524524,5.56118527009422,4.21964494790908,-5.69366357705547e-05,-0.00134932290449622,-31.7954285732381,31.7927299274291,"No meaningful change"
"SPEI_1","Saline",0.203278438869282,"7","US-A03","SPEI_1__Saline",3.79552731995909,0.789685598856722,2.24774354619992,5.34331109371827,3.79571448215135,-0.000187162192258228,-0.00493088173882212,-40.782069969448,40.7722082059703,"No meaningful change"
"SPEI_3","Saline",0.203278438869282,"7","US-A03","SPEI_3__Saline",3.79571484598162,0.78967871094955,2.2479445725205,5.34348511944274,3.79581271083288,-9.78648512544034e-05,-0.00257823182305878,-40.7783064189365,40.7731499552904,"No meaningful change"
"SPEI_6","Saline",0.203278438869282,"7","US-A03","SPEI_6__Saline",3.71396227859462,0.792474835178272,2.16071160164521,5.26721295554403,3.72785187663226,-0.013889598037637,-0.372589858644944,-42.0386948529405,41.2935151356506,"No meaningful change"
"SPEI_12","Saline",0.203278438869282,"7","US-A03","SPEI_12__Saline",3.79594366027201,0.789675513346952,2.24817965411198,5.34370766643203,3.79590600007587,3.76601961349365e-05,0.00099212667895843,-40.7735688379258,40.7755530912837,"No meaningful change"
"SPEI_24","Saline",0.203278438869282,"7","US-A03","SPEI_24__Saline",3.79676233867633,0.789700407752324,2.24894953948177,5.34457513787088,3.79486170186332,0.00190063681300501,0.050084481657705,-40.7369828951208,40.8371518584362,"No meaningful change"
"SPEI_36","Saline",0.203278438869282,"7","US-A03","SPEI_36__Saline",3.796422405789,0.790080016117542,2.24786557419862,5.34497923737938,3.78973207975865,0.00669032603034836,0.17653823250678,-40.6853696543695,41.038446119383,"No meaningful change"
"SPEI_48","Saline",0.203278438869282,"7","US-A03","SPEI_48__Saline",3.79609966448351,0.789680247991319,2.24832637842052,5.34387295054649,3.79598202691605,0.000117637567461859,0.00309900222466097,-40.7708897861373,40.7770877905867,"No meaningful change"
"SPEI_1","Upland",0.237517850792992,"7","US-A03","SPEI_1__Upland",5.4439483002756,0.570405597977968,4.32595332823879,6.56194327231242,5.48919319302184,-0.045244892746231,-0.824253968757172,-21.1914542607431,19.5429463232288,"No meaningful change"
"SPEI_3","Upland",0.237517850792992,"7","US-A03","SPEI_3__Upland",5.21222891748186,0.573931494298936,4.08732318865595,6.33713464630777,5.38809641457018,-0.175867497088318,-3.26400055894968,-24.1416100572506,17.6136089393512,"No meaningful change"
"SPEI_6","Upland",0.237517850792992,"7","US-A03","SPEI_6__Upland",5.36233876054988,0.571706113330947,4.24179477842123,6.48288274267854,5.44677574908028,-0.084436988530399,-1.55021966058832,-22.1228305729775,19.0223912518009,"No meaningful change"
"SPEI_12","Upland",0.237517850792992,"7","US-A03","SPEI_12__Upland",5.44705089686576,0.569718668884549,4.33040230585205,6.56369948787948,5.4960425846593,-0.0489916877935324,-0.89139934851086,-21.2087199262396,19.4259212292178,"No meaningful change"
"SPEI_24","Upland",0.237517850792992,"7","US-A03","SPEI_24__Upland",5.42287840680724,0.569732233466162,4.30620322921356,6.53955358440092,5.49325156310849,-0.0703731563012466,-1.28108380788271,-21.6092112341421,19.0470436183767,"No meaningful change"
"SPEI_36","Upland",0.237517850792992,"7","US-A03","SPEI_36__Upland",5.45117553365845,0.56963101405295,4.33469874611467,6.56765232120223,5.50528577568923,-0.0541102420307755,-0.982877987364812,-21.2629657618093,19.2972097870797,"No meaningful change"
"SPEI_48","Upland",0.237517850792992,"7","US-A03","SPEI_48__Upland",5.46981661795652,0.569563884016212,4.35347140528474,6.58616183062829,5.50702674358798,-0.0372101256314608,-0.675684491178217,-20.9469717873871,19.5956028050307,"No meaningful change"
"SPEI_1","Freshwater",0.237517850792992,"7","US-A03","SPEI_1__Freshwater",4.21944105933268,0.684486864628864,2.8778468046601,5.56103531400525,4.21954140936123,-0.000100350028551688,-0.00237822120501193,-31.7971664343552,31.7924099919452,"No meaningful change"
"SPEI_3","Freshwater",0.237517850792992,"7","US-A03","SPEI_3__Freshwater",4.21954348138736,0.684485706739439,2.87795149617806,5.56113546659666,4.21951351065009,2.99707372644065e-05,0.000710288927592246,-31.7942343610447,31.7956549388999,"No meaningful change"
"SPEI_6","Freshwater",0.237517850792992,"7","US-A03","SPEI_6__Freshwater",4.21952054908576,0.684485924657134,2.87792813675778,5.56111296141374,4.21959154835205,-7.09992662866199e-05,-0.00168260992736011,-31.7960493621297,31.792684142275,"No meaningful change"
"SPEI_12","Freshwater",0.237517850792992,"7","US-A03","SPEI_12__Freshwater",4.21951709535294,0.684485380384583,2.87792574979916,5.56110844090673,4.21957016391976,-5.30685668174158e-05,-0.00125767707979331,-31.7957602789162,31.7932449247566,"No meaningful change"
"SPEI_24","Freshwater",0.237517850792992,"7","US-A03","SPEI_24__Freshwater",4.22018284448214,0.684514000808557,2.87853540289737,5.56183028606692,4.22053295499704,-0.000350110514895974,-0.00829541004961112,-31.796874148578,31.7802833284787,"No meaningful change"
"SPEI_36","Freshwater",0.237517850792992,"7","US-A03","SPEI_36__Freshwater",4.21959210246914,0.68448925740689,2.87799315795164,5.56119104698665,4.21970971318329,-0.000117610714141847,-0.00278717547262566,-31.7964183896308,31.7908440386855,"No meaningful change"
"SPEI_48","Freshwater",0.237517850792992,"7","US-A03","SPEI_48__Freshwater",4.2195725491135,0.684488269876147,2.87797554015626,5.56116955807075,4.21964494790908,-7.23987955755234e-05,-0.00171575562563382,-31.7957890845212,31.7923575732699,"No meaningful change"
"SPEI_1","Saline",0.237517850792992,"7","US-A03","SPEI_1__Saline",3.79551660258827,0.789686617104294,2.24773083306386,5.34330237211269,3.79571448215135,-0.000197879563079262,-0.0052132362433938,-40.7824049033878,40.7719784309011,"No meaningful change"
"SPEI_3","Saline",0.237517850792992,"7","US-A03","SPEI_3__Saline",3.79570944335566,0.789679196928181,2.24793821737643,5.3434806693349,3.79581271083288,-0.000103267477214342,-0.00272056302777074,-40.778473844059,40.7730327180034,"No meaningful change"
"SPEI_6","Saline",0.237517850792992,"7","US-A03","SPEI_6__Saline",3.71906276921976,0.792449817386088,2.16586112714303,5.27226441129649,3.72785187663226,-0.00878910741249239,-0.235768686722405,-41.9005583156466,41.4290209422018,"No meaningful change"
"SPEI_12","Saline",0.237517850792992,"7","US-A03","SPEI_12__Saline",3.79595117890467,0.789675850881515,2.2481865111769,5.34371584663243,3.79590600007587,4.51788287931798e-05,0.00119019882979918,-40.7733881942293,40.7757685918889,"No meaningful change"
"SPEI_24","Saline",0.237517850792992,"7","US-A03","SPEI_24__Saline",3.79710260937493,0.789704071014822,2.24928263018588,5.34492258856398,3.79486170186332,0.0022409075116121,0.0590510982392794,-40.7282054816001,40.8463076780786,"No meaningful change"
"SPEI_36","Saline",0.237517850792992,"7","US-A03","SPEI_36__Saline",3.79787583359825,0.790089666717974,2.24930008683102,5.34645158036548,3.78973207975865,0.00814375383959343,0.214889962356179,-40.6475170409866,41.077296965699,"No meaningful change"
"SPEI_48","Saline",0.237517850792992,"7","US-A03","SPEI_48__Saline",3.79611498971404,0.789681141475986,2.24833995242111,5.34389002700697,3.79598202691605,0.000132962797991354,0.00350272464538975,-40.7705321974953,40.777537646786,"No meaningful change"
"SPEI_1","Upland",0.271757262716703,"7","US-A03","SPEI_1__Upland",5.4387777501835,0.570450659101444,4.32069445834467,6.55686104202233,5.48919319302184,-0.0504154428383341,-0.918449051901197,-21.2872583199044,19.450360216102,"No meaningful change"
"SPEI_3","Upland",0.271757262716703,"7","US-A03","SPEI_3__Upland",5.20147404419279,0.574045975582894,4.07634393205031,6.32660415633526,5.38809641457018,-0.186622370377393,-3.46360488043123,-24.3453788052623,17.4181690443998,"No meaningful change"
"SPEI_6","Upland",0.271757262716703,"7","US-A03","SPEI_6__Upland",5.35385564909865,0.571770556020623,4.23318535929822,6.47452593889907,5.44677574908028,-0.0929200999816366,-1.70596522166947,-22.280895077918,18.868964634579,"No meaningful change"
"SPEI_12","Upland",0.271757262716703,"7","US-A03","SPEI_12__Upland",5.44005175838487,0.569801599222889,4.32324062390801,6.55686289286173,5.4960425846593,-0.0559908262744271,-1.0187480430139,-21.3390260844202,19.3015299983924,"No meaningful change"
"SPEI_24","Upland",0.271757262716703,"7","US-A03","SPEI_24__Upland",5.41282520474362,0.569818840895852,4.29598027658775,6.52967013289949,5.49325156310849,-0.0804263583648677,-1.46409385117176,-21.7953114428867,18.8671237405432,"No meaningful change"
"SPEI_36","Upland",0.271757262716703,"7","US-A03","SPEI_36__Upland",5.44344516819533,0.569699977916141,4.32683321147969,6.56005712491096,5.50528577568923,-0.0618406074938971,-1.12329513877334,-21.4058381748947,19.159247897348,"No meaningful change"
"SPEI_48","Upland",0.271757262716703,"7","US-A03","SPEI_48__Upland",5.4644990473872,0.569619928479384,4.3480439875676,6.58095410720679,5.50702674358798,-0.0425276962007795,-0.772244228708276,-21.0455261974135,19.5010377399969,"No meaningful change"
"SPEI_1","Freshwater",0.271757262716703,"7","US-A03","SPEI_1__Freshwater",4.21942499648364,0.684487389181892,2.87782971368714,5.56102027928015,4.21954140936123,-0.000116412877583016,-0.00275889880650892,-31.7975714777309,31.7920536801179,"No meaningful change"
"SPEI_3","Freshwater",0.271757262716703,"7","US-A03","SPEI_3__Freshwater",4.21954588833679,0.68448594229563,2.87795344143736,5.56113833523623,4.21951351065009,3.2377686699725e-05,0.000767332220124509,-31.7941882595381,31.7957229239784,"No meaningful change"
"SPEI_6","Freshwater",0.271757262716703,"7","US-A03","SPEI_6__Freshwater",4.21950761492844,0.684486032592184,2.87791499104775,5.56110023880912,4.21959154835205,-8.39334236131251e-05,-0.00198913621499467,-31.7963609019997,31.7923826295697,"No meaningful change"
"SPEI_12","Freshwater",0.271757262716703,"7","US-A03","SPEI_12__Freshwater",4.21950873099133,0.684485290798923,2.87791756102544,5.56109990095722,4.21957016391976,-6.14329284358561e-05,-0.00145590489195203,-31.795954345454,31.7930425356701,"No meaningful change"
"SPEI_24","Freshwater",0.271757262716703,"7","US-A03","SPEI_24__Freshwater",4.22010129731329,0.684513164233124,2.87845549541637,5.56174709921021,4.22053295499704,-0.000431657683750863,-0.0102275633990676,-31.7987674516716,31.7783123248735,"No meaningful change"
"SPEI_36","Freshwater",0.271757262716703,"7","US-A03","SPEI_36__Freshwater",4.21957071059269,0.684489075232707,2.87797212313658,5.56116929804879,4.21970971318329,-0.000139002590600512,-0.00329412684873175,-31.7969168792542,31.7903286255568,"No meaningful change"
"SPEI_48","Freshwater",0.271757262716703,"7","US-A03","SPEI_48__Freshwater",4.21955687596948,0.684488233463358,2.8779599383813,5.56115381355766,4.21964494790908,-8.80719395999208e-05,-0.002087188393506,-31.7961588259366,31.7919844491496,"No meaningful change"
"SPEI_1","Saline",0.271757262716703,"7","US-A03","SPEI_1__Saline",3.7955066616382,0.789687783033852,2.24771860689185,5.34329471638454,3.79571448215135,-0.000207820513156598,-0.00547513555442159,-40.7827270080158,40.7717767369069,"No meaningful change"
"SPEI_3","Saline",0.271757262716703,"7","US-A03","SPEI_3__Saline",3.79570443384153,0.789679772176526,2.24793208037554,5.34347678730752,3.79581271083288,-0.000108276991345413,-0.00285253777238274,-40.7786355222384,40.7729304466936,"No meaningful change"
"SPEI_6","Saline",0.271757262716703,"7","US-A03","SPEI_6__Saline",3.72444964605512,0.792431470842187,2.17128396320444,5.27761532890581,3.72785187663226,-0.00340223057713018,-0.0912651760242084,-41.7550901951078,41.5725598430594,"No meaningful change"
"SPEI_12","Saline",0.271757262716703,"7","US-A03","SPEI_12__Saline",3.79595875598602,0.789676260391114,2.24819328561944,5.3437242263526,3.79590600007587,5.27559101475283e-05,0.00138981076313465,-40.7732097271508,40.775989348677,"No meaningful change"
"SPEI_24","Saline",0.271757262716703,"7","US-A03","SPEI_24__Saline",3.79744371249449,0.789708993947702,2.249614084357,5.34527334063199,3.79486170186332,0.00258201063117225,0.0680396502962006,-40.7194711930501,40.8555504936424,"No meaningful change"
"SPEI_36","Saline",0.271757262716703,"7","US-A03","SPEI_36__Saline",3.79934465728578,0.79010334844207,2.25074209433933,5.34794722023224,3.78973207975865,0.0096125775271303,0.253647944625744,-40.6094666596414,41.1167625488929,"No meaningful change"
"SPEI_48","Saline",0.271757262716703,"7","US-A03","SPEI_48__Saline",3.7961301713012,0.789682159040998,2.24835313958084,5.34390720302155,3.79598202691605,0.000148144385148541,0.00390266297622324,-40.770184799651,40.7779901256034,"No meaningful change"
"SPEI_1","Upland",0.305996674640414,"7","US-A03","SPEI_1__Upland",5.43366863509822,0.570503602173058,4.31548157483903,6.55185569535741,5.48919319302184,-0.0555245579236159,-1.01152493583578,-21.3822246168143,19.3591747451427,"No meaningful change"
"SPEI_3","Upland",0.305996674640414,"7","US-A03","SPEI_3__Upland",5.19139101082186,0.574162121741504,4.06603325220851,6.31674876943521,5.38809641457018,-0.196705403748316,-3.65074023576113,-24.5367391494075,17.2352586778853,"No meaningful change"
"SPEI_6","Upland",0.305996674640414,"7","US-A03","SPEI_6__Upland",5.34550493332993,0.571841683674713,4.2246952333275,6.46631463333237,5.44677574908028,-0.101270815750351,-1.8592800661465,-22.4367694219675,18.7182092896745,"No meaningful change"
"SPEI_12","Upland",0.305996674640414,"7","US-A03","SPEI_12__Upland",5.43305252322127,0.569895240420716,4.31605785199667,6.55004719444588,5.4960425846593,-0.0629900614380228,-1.14609849664998,-21.469715972657,19.177518979357,"No meaningful change"
"SPEI_24","Upland",0.305996674640414,"7","US-A03","SPEI_24__Upland",5.40277200142272,0.569916420070809,4.28573581808393,6.5198081847615,5.49325156310849,-0.0904795616857665,-1.64710391734848,-21.9818031479565,18.6875953132595,"No meaningful change"
"SPEI_36","Upland",0.305996674640414,"7","US-A03","SPEI_36__Upland",5.43571475960722,0.569779395975969,4.31894714349432,6.55248237572012,5.50528577568923,-0.0695710160820076,-1.26371307351974,-21.5490835631759,19.0216574161364,"No meaningful change"
"SPEI_48","Upland",0.305996674640414,"7","US-A03","SPEI_48__Upland",5.45918137922749,0.569686101089606,4.34259662109186,6.57576613736312,5.50702674358798,-0.0478453643604846,-0.868805738344972,-21.1444428493451,19.4068313726552,"No meaningful change"
"SPEI_1","Freshwater",0.305996674640414,"7","US-A03","SPEI_1__Freshwater",4.21940888987547,0.684488006469225,2.87781239719579,5.56100538255515,4.21954140936123,-0.000132519485754656,-0.0031406134671568,-31.7979818657249,31.7917006387906,"No meaningful change"
"SPEI_3","Freshwater",0.305996674640414,"7","US-A03","SPEI_3__Freshwater",4.21954821848308,0.684486242637553,2.87795518291348,5.56114125405268,4.21951351065009,3.47078329889783e-05,0.000822555323057395,-31.7941469875735,31.7957920982197,"No meaningful change"
"SPEI_6","Freshwater",0.305996674640414,"7","US-A03","SPEI_6__Freshwater",4.21949452984635,0.684486223190307,2.87790153239335,5.56108752729935,4.21959154835205,-9.70185056976547e-05,-0.00229923926488916,-31.7966798583312,31.7920813798014,"No meaningful change"
"SPEI_12","Freshwater",0.305996674640414,"7","US-A03","SPEI_12__Freshwater",4.21950033352976,0.68448524957162,2.87790924436939,5.56109142269014,4.21957016391976,-6.98303900019681e-05,-0.00165491714296082,-31.7961514426873,31.7928416084014,"No meaningful change"
"SPEI_24","Freshwater",0.305996674640414,"7","US-A03","SPEI_24__Freshwater",4.22001830288701,0.684512567235394,2.87837367110564,5.56166293466838,4.22053295499704,-0.00051465211002899,-0.012194007617442,-31.8007061715347,31.7763181562999,"No meaningful change"
"SPEI_36","Freshwater",0.305996674640414,"7","US-A03","SPEI_36__Freshwater",4.21954911559203,0.684488975149473,2.87795072429906,5.56114750688499,4.21970971318329,-0.000160597591260192,-0.00380589192565665,-31.7974239955958,31.7898122117445,"No meaningful change"
