"SPEI_timescale","coast_region","SPEI_z","water_class","month_f","site_name","SPEI_value","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_6","Pacific Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,5.24919538120529,0.833679851956795,3.61518287136997,6.88320789104061,5.22698995396369,0.424822458760737,-30.8362383855638,31.6858833030853,"No meaningful change"
"SPEI_12","Pacific Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,5.23450215311473,0.83370199001555,3.60044625268425,6.8685580535452,5.2266640362951,0.149964045234163,-31.1138763141851,31.4138044046534,"No meaningful change"
"SPEI_24","Pacific Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,5.24689549468148,0.833814715192626,3.61261865290394,6.88117233645903,5.23397305115455,0.246895492212829,-30.977507572244,31.4712985566697,"No meaningful change"
"SPEI_36","Pacific Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,5.23314822568789,0.833888495878741,3.59872677376556,6.86756967761022,5.2279477229959,0.0994750324131091,-31.1636809615363,31.3626310263625,"No meaningful change"
"SPEI_48","Pacific Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,5.22541206956498,0.833953639756477,3.59086293564228,6.85996120348767,5.22409120636247,0.0252840762217783,-31.2633950328252,31.3139631852688,"No meaningful change"
"SPEI_1","Gulf Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,7.98530209687423,1.26029206518979,5.51512964910224,10.4554745446462,7.87720549403542,1.37227095218816,-29.9862158822913,32.7307577866676,"No meaningful change"
"SPEI_3","Gulf Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,8.19217270871947,1.26064093408354,5.72131647791574,10.6630289395232,7.94946339739766,3.05315339147623,-28.0288971480934,34.1352039310459,"No meaningful change"
"SPEI_6","Gulf Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,8.13623321707446,1.26139445781275,5.66390007976147,10.6085663543875,7.97259615021711,2.05249411577047,-28.9578956083555,33.0628838398965,"No meaningful change"
"SPEI_12","Gulf Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,8.17299619964087,1.26140565885205,5.70064110829084,10.6453512909909,8.00280858478947,2.12659859408438,-28.7669941384609,33.0201913266296,"No meaningful change"
"SPEI_24","Gulf Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,8.08056923908479,1.26103377092027,5.60894304808106,10.5521954300885,7.94817403096647,1.66573111764418,-29.4310488644517,32.7625110997401,"No meaningful change"
"SPEI_36","Gulf Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,8.00587433213487,1.26087643319152,5.5345565230795,10.4771921411903,7.90591305020943,1.2643863054223,-29.9947205600385,32.5234931708831,"No meaningful change"
"SPEI_48","Gulf Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,7.84283268014534,1.26005727740908,5.37312041642354,10.3125449438671,7.85698175987961,-0.18008288890931,-31.6134289141347,31.2532631363161,"No meaningful change"
"SPEI_1","AK Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,6.81552132204121,0.969479745029026,4.91534102178432,8.7157016222981,6.83065248046865,-0.221518492862995,-28.0399488066611,27.5969118209351,"No meaningful change"
"SPEI_3","AK Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,6.67352698573712,0.969434808232481,4.77343476160146,8.57361920987278,6.73904960454054,-0.972282779448161,-29.1675378322592,27.2229722733629,"No meaningful change"
"SPEI_6","AK Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,6.68177623771424,0.969480565017945,4.78159433027907,8.58195814514941,6.74877030131466,-0.992685490975669,-29.1486579510995,27.1632869691482,"No meaningful change"
"SPEI_12","AK Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,6.59458357431064,0.975029510863399,4.68352573301838,8.5056414156029,6.66092894501964,-0.996037808789454,-29.6865981955829,27.694522578004,"No meaningful change"
"SPEI_24","AK Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,6.63256687959502,0.979206182837892,4.71332276123275,8.55181099795729,6.6792239104395,-0.698539702667444,-29.4330774887496,28.0359980834147,"No meaningful change"
"SPEI_36","AK Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,6.50856834536805,0.97865866762869,4.59039735681582,8.42673933392028,6.57925428202474,-1.07437611660364,-30.2292150440622,28.0804628108549,"No meaningful change"
"SPEI_48","AK Coast",-0.211045520798382,"Upland","7","US-A03",-0.160434559490135,6.58811454562561,0.976331924375494,4.67450397384964,8.50172511740158,6.64416061733231,-0.84353878442523,-29.6449281846758,27.9578506158253,"No meaningful change"
"SPEI_1","Atlantic Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,4.41148183157999,0.654210431073032,3.12922938667685,5.69373427648314,4.40407807674474,0.168111343764493,-28.9470047499746,29.2832274375036,"No meaningful change"
"SPEI_3","Atlantic Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,4.42049718748395,0.654213711044933,3.13823831383588,5.70275606113202,4.4031937543214,0.392974602709103,-28.7281348735575,29.5140840789758,"No meaningful change"
"SPEI_6","Atlantic Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,4.41571515348941,0.654187926807008,3.13350681694767,5.69792349003115,4.40047563472377,0.346315262954397,-28.7916335174897,29.4842640433985,"No meaningful change"
"SPEI_12","Atlantic Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,4.41577952562859,0.654200757330945,3.13354604125994,5.69801300999724,4.40415927940079,0.263847092954897,-28.8503016701459,29.3779958560557,"No meaningful change"
"SPEI_24","Atlantic Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,4.41696159259873,0.654181558547184,3.13476573784625,5.69915744735122,4.40042976120896,0.375686746224282,-28.7622821416194,29.5136556340679,"No meaningful change"
"SPEI_36","Atlantic Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,4.4245579085765,0.654193998475882,3.14233767156378,5.70677814558923,4.40388028796018,0.46953185064678,-28.6461605199702,29.5852242212638,"No meaningful change"
"SPEI_48","Atlantic Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,4.41943229208296,0.654185173971653,3.13722935109852,5.7016352330674,4.39706874909994,0.50860116725731,-28.6518012314294,29.669003565944,"No meaningful change"
"SPEI_1","Pacific Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,5.23994765114029,0.833612511625456,3.60606712835439,6.87382817392618,5.21908094817507,0.399815660504698,-30.9060893256443,31.7057206466538,"No meaningful change"
"SPEI_3","Pacific Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,5.23776631240933,0.833609382114033,3.60389192346583,6.87164070135284,5.22298902340177,0.28292782047513,-30.9994352406548,31.5652908816051,"No meaningful change"
"SPEI_6","Pacific Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,5.24577916162966,0.833651742507947,3.61182174631409,6.87973657694524,5.22698995396369,0.359465157412923,-30.9005416477757,31.6194719626016,"No meaningful change"
"SPEI_12","Pacific Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,5.23329628898863,0.833675467188876,3.59929237329843,6.86730020467883,5.2266640362951,0.126892653659658,-31.1359530992588,31.3897384065781,"No meaningful change"
"SPEI_24","Pacific Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,5.24490742644657,0.833775814017021,3.61070683097321,6.87910802191993,5.23397305115455,0.208911570333922,-31.0140347364469,31.4318578771147,"No meaningful change"
"SPEI_36","Pacific Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,5.23234814835066,0.833839556965817,3.59802261669766,6.86667368000366,5.2279477229959,0.0841711812726204,-31.1771500531418,31.345492415687,"No meaningful change"
"SPEI_48","Pacific Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,5.22520885984152,0.833894446691299,3.59077574432657,6.85964197535646,5.22409120636247,0.0213942183415204,-31.2650640564366,31.3078524931196,"No meaningful change"
"SPEI_1","Gulf Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,7.96867185028364,1.26010415794332,5.49886770071474,10.4384759998525,7.87720549403542,1.1611523441592,-30.1926589971728,32.5149636854912,"No meaningful change"
"SPEI_3","Gulf Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,8.15483281466996,1.26040845879222,5.68443223543721,10.6252333939027,7.94946339739766,2.58343748509524,-28.4928812012887,33.6597561714792,"No meaningful change"
"SPEI_6","Gulf Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,8.11105828371179,1.26107866582315,5.63934409869841,10.5827724687252,7.97259615021711,1.73672579026731,-29.2659004363987,32.7393520169333,"No meaningful change"
"SPEI_12","Gulf Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,8.14681348966373,1.26111840730595,5.67502141134406,10.6186055679834,8.00280858478947,1.79942957960985,-29.0871279599229,32.6859871191426,"No meaningful change"
"SPEI_24","Gulf Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,8.06020074552812,1.26078157750772,5.58906885361298,10.5313326374433,7.94817403096647,1.40946479185277,-29.6810961632483,32.5000257469538,"No meaningful change"
"SPEI_36","Gulf Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,7.99049567337711,1.26061920588452,5.51968202984344,10.4613093169108,7.90591305020943,1.06986533535732,-30.182864461212,32.3225951319267,"No meaningful change"
"SPEI_48","Gulf Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,7.84500946164292,1.25988513770759,5.37563459173603,10.3143843315498,7.85698175987961,-0.152377829077118,-31.5814296631585,31.2766740050043,"No meaningful change"
"SPEI_1","AK Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,6.8178491925685,0.969226252818704,4.91816573704385,8.71753264809316,6.83065248046865,-0.187438724730234,-27.9985952863699,27.6237178369094,"No meaningful change"
"SPEI_3","AK Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,6.68360738862996,0.969202233244133,4.78397101147145,8.58324376578846,6.73904960454054,-0.822700813379203,-29.0111916041072,27.3657899773488,"No meaningful change"
"SPEI_6","AK Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,6.69208301672969,0.969231820480792,4.79238864858734,8.59177738487204,6.74877030131466,-0.839964646210191,-28.9887129859231,27.3087836935028,"No meaningful change"
"SPEI_12","AK Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,6.60479055441971,0.974453341626769,4.69486200483125,8.51471910400818,6.66092894501964,-0.842801222821853,-29.5164076424867,27.830805196843,"No meaningful change"
"SPEI_24","AK Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,6.63974488434033,0.978479605274642,4.72192485800203,8.55756491067863,6.6792239104395,-0.591072056103233,-29.3042886221893,28.1221445099829,"No meaningful change"
"SPEI_36","AK Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,6.51944310485369,0.97797760234411,4.60260700425924,8.43627920544815,6.57925428202474,-0.909087483280009,-30.0436370602961,28.2254620937361,"No meaningful change"
"SPEI_48","AK Coast",-0.18684450047081,"Upland","7","US-A03",-0.134808836100691,6.59673701819587,0.975769071351115,4.68422963834769,8.50924439804406,6.64416061733231,-0.71376358682134,-29.4985490548173,28.0710218811747,"No meaningful change"
"SPEI_1","Atlantic Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,4.41013569433722,0.654195112619412,3.12791327360317,5.69235811507127,4.40407807674474,0.137545644898218,-28.9768887132183,29.2519800030147,"No meaningful change"
"SPEI_3","Atlantic Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,4.41735110872712,0.654197482547547,3.13512404293393,5.69957817452032,4.4031937543214,0.321524674943806,-28.7988624198731,29.4419117697607,"No meaningful change"
"SPEI_6","Atlantic Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,4.41294433189566,0.654178128274593,3.13075520047745,5.69513346331386,4.40047563472377,0.283348851508148,-28.8541634960336,29.4208611990498,"No meaningful change"
"SPEI_12","Atlantic Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,4.41366675358717,0.65418680799405,3.13146060991883,5.69587289725551,4.40415927940079,0.215874894235823,-28.897653076142,29.3294028646136,"No meaningful change"
"SPEI_24","Atlantic Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,4.41395580507332,0.654173519273539,3.13177570729719,5.69613590284946,4.40042976120896,0.307380065092596,-28.8302307446269,29.4449908748121,"No meaningful change"
"SPEI_36","Atlantic Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,4.42079834119172,0.654181580000992,3.13860244438977,5.70299423799366,4.40388028796018,0.38416242325646,-28.7309772481682,29.4993020946811,"No meaningful change"
"SPEI_48","Atlantic Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,4.41536619335878,0.654177148469639,3.13317898235829,5.69755340435927,4.39706874909994,0.416128227755983,-28.7439164329729,29.5761728884848,"No meaningful change"
"SPEI_1","Pacific Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,5.23615370514661,0.833595325547054,3.60230686707439,6.87000054321884,5.21908094817507,0.327121904049304,-30.9781376674376,31.6323814755362,"No meaningful change"
"SPEI_3","Pacific Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,5.23507953258977,0.833593407018769,3.60123645483299,6.86892261034656,5.22298902340177,0.231486398570567,-31.0502771746689,31.51324997181,"No meaningful change"
"SPEI_6","Pacific Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,5.24236294205403,0.833627995545977,3.60845207078392,6.87627381332415,5.22698995396369,0.294107856065127,-30.9650084931274,31.5532242052577,"No meaningful change"
"SPEI_12","Pacific Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,5.23209042486253,0.833652054666961,3.59813239771529,6.86604845200978,5.2266640362951,0.103821262085187,-31.1581465208196,31.36578904499,"No meaningful change"
"SPEI_24","Pacific Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,5.24291935821166,0.833740366845257,3.60878823919495,6.87705047722836,5.23397305115455,0.170927648455031,-31.0506912449826,31.3925465418927,"No meaningful change"
"SPEI_36","Pacific Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,5.23154807101343,0.833794767053588,3.5973103275884,6.86578581443846,5.2279477229959,0.0688673301321486,-31.1907746941482,31.3285093544125,"No meaningful change"
"SPEI_48","Pacific Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,5.22500565011805,0.833840267011836,3.59067872677485,6.85933257346125,5.22409120636247,0.0175043604612285,-31.2669211746967,31.3019298956192,"No meaningful change"
"SPEI_1","Gulf Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,7.95204160369306,1.25994008186292,5.48255904324173,10.4215241641444,7.87720549403542,0.950033736130256,-30.3996950772314,32.2997625494919,"No meaningful change"
"SPEI_3","Gulf Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,8.11749292062045,1.26020124985871,5.64749847089738,10.5874873703435,7.94946339739766,2.1137215787143,-28.9574882155423,33.1849313729709,"No meaningful change"
"SPEI_6","Gulf Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,8.08588335034912,1.26079084433226,5.6147332954579,10.5570334052403,7.97259615021711,1.42095746476416,-29.5745928971331,32.4165078266614,"No meaningful change"
"SPEI_12","Gulf Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,8.1206307796866,1.26085389090775,5.64935715350741,10.5919044058658,8.00280858478947,1.47226056513534,-29.4078185970254,32.3523397272961,"No meaningful change"
"SPEI_24","Gulf Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,8.03983225197146,1.26055117536365,5.56915194825869,10.5105125556842,7.94817403096647,1.15319846606135,-29.9316808293199,32.2380777614426,"No meaningful change"
"SPEI_36","Gulf Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,7.97511701461935,1.26038751811078,5.50475747912222,10.4454765501165,7.90591305020943,0.87534436529236,-30.3716415275223,32.122330258107,"No meaningful change"
"SPEI_48","Gulf Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,7.8471862431405,1.25974190468977,5.37809210994854,10.3162803763325,7.85698175987961,-0.124672769244914,-31.5501515173309,31.300805978841,"No meaningful change"
"SPEI_1","AK Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,6.8201770630958,0.968987655660404,4.92096125800141,8.7193928681902,6.83065248046865,-0.153358956597459,-27.9576691674441,27.6509512542491,"No meaningful change"
"SPEI_3","AK Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,6.69368779152279,0.9689823897375,4.79448230763729,8.59289327540829,6.73904960454054,-0.673118847310258,-28.8552156611678,27.5089779665473,"No meaningful change"
"SPEI_6","AK Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,6.70238979574514,0.968997354659739,4.80315498061205,8.60162461087823,6.74877030131466,-0.687243801444688,-28.8291827079017,27.4546951050124,"No meaningful change"
"SPEI_12","AK Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,6.61499753452879,0.973898921773173,4.70615564785337,8.52383942120421,6.66092894501964,-0.689564636854238,-29.3468570720581,27.9677277983497,"No meaningful change"
"SPEI_24","AK Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,6.64692288908563,0.977775284980985,4.7304833305229,8.56336244764836,6.6792239104395,-0.483604409539009,-29.1761528891217,28.2089440700437,"No meaningful change"
"SPEI_36","AK Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,6.53031786433934,0.977317046726715,4.61477645275498,8.4458592759237,6.57925428202474,-0.743798849956376,-29.8586700720314,28.3710723721186,"No meaningful change"
"SPEI_48","AK Coast",-0.162643480143238,"Upland","7","US-A03",-0.109183112711247,6.60535949076613,0.975223882901775,4.69392068027865,8.51679830125361,6.64416061733231,-0.583988389217477,-29.3526910226427,28.1847142442077,"No meaningful change"
"SPEI_1","Atlantic Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,4.40878955709445,0.654183735940178,3.1265894346517,5.6909896795372,4.40407807674474,0.106979946031943,-29.0069481020031,29.220907994067,"No meaningful change"
"SPEI_3","Atlantic Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,4.41420502997029,0.654185289250668,3.13200186303898,5.6964081969016,4.4031937543214,0.250074747178509,-28.8697695856521,29.3699190800091,"No meaningful change"
"SPEI_6","Atlantic Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,4.4101735103019,0.654172564296166,3.12799528428142,5.69235173632239,4.40047563472377,0.22038244006188,-28.9168820843211,29.3576469644448,"No meaningful change"
"SPEI_12","Atlantic Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,4.41155398154575,0.654177117000627,3.12936683222452,5.69374113086698,4.40415927940079,0.167902695516749,-28.945193992841,29.2809993838745,"No meaningful change"
"SPEI_24","Atlantic Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,4.41095001754791,0.654169576116477,3.12877764835961,5.6931223867362,4.40042976120896,0.23907338396091,-28.8983617931895,29.3765085611113,"No meaningful change"
"SPEI_36","Atlantic Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,4.41703877380693,0.654173213047906,3.13485927623303,5.69921827138083,4.40388028796018,0.29879299586612,-28.8159742942272,29.4135602859594,"No meaningful change"
"SPEI_48","Atlantic Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,4.41130009463459,0.65417272367747,3.12912155622675,5.69347863304243,4.39706874909994,0.323655288254656,-28.8361921366986,29.4835027132079,"No meaningful change"
"SPEI_1","Pacific Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,5.23235975915293,0.833583320350623,3.59853645126571,6.86618306704015,5.21908094817507,0.254428147593894,-31.0503805746872,31.559236869875,"No meaningful change"
"SPEI_3","Pacific Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,5.23239275277022,0.83358179662844,3.59857243137848,6.86621307416196,5.22298902340177,0.180044976666004,-31.1012829003668,31.4613728536988,"No meaningful change"
"SPEI_6","Pacific Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,5.2389467224784,0.833608611443706,3.60507384404873,6.87281960090806,5.22698995396369,0.228750554717313,-31.0296389355988,31.4871400450334,"No meaningful change"
"SPEI_12","Pacific Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,5.23088456073643,0.833631752711864,3.59696632542118,6.86480279605169,5.2266640362951,0.0807498705106823,-31.1804565886948,31.3419563297162,"No meaningful change"
"SPEI_24","Pacific Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,5.24093128997674,0.833708374117901,3.60686287670566,6.87499970324783,5.23397305115455,0.132943726576141,-31.0874771143495,31.3533645675018,"No meaningful change"
"SPEI_36","Pacific Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,5.2307479936762,0.833754126810715,3.5965899051272,6.8649060822252,5.2279477229959,0.0535634789916768,-31.2045549096241,31.3116818676075,"No meaningful change"
"SPEI_48","Pacific Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,5.22480244039459,0.833791101695398,3.59057188107161,6.85903299971757,5.22409120636247,0.0136145025809536,-31.2689664242726,31.2961954294345,"No meaningful change"
"SPEI_1","Gulf Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,7.93541135710247,1.25979984625991,5.46620365843305,10.4046190557719,7.87720549403542,0.73891512810131,-30.6073243541503,32.0851546103529,"No meaningful change"
"SPEI_3","Gulf Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,8.08015302657094,1.26001931974809,5.61051515986468,10.5497908932772,7.94946339739766,1.64400567233334,-29.4227184981902,32.7107298428569,"No meaningful change"
"SPEI_6","Gulf Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,8.06070841698645,1.26053101249988,5.59006763248669,10.5313492014862,7.97259615021711,1.10518913926102,-29.8839734615874,32.0943517401094,"No meaningful change"
"SPEI_12","Gulf Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,8.09444806970946,1.26061212396911,5.62364830673001,10.5652478326889,8.00280858478947,1.14509155066083,-29.7290664002812,32.0192495016028,"No meaningful change"
"SPEI_24","Gulf Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,8.01946375841479,1.26034257643899,5.54919230859438,10.4897352082352,7.94817403096647,0.896932140269956,-30.1828031573735,31.9766674379134,"No meaningful change"
"SPEI_36","Gulf Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,7.95973835586159,1.26018138395683,5.48978284330621,10.429693868417,7.90591305020943,0.680823395227401,-30.5610521081967,31.9226988986515,"No meaningful change"
"SPEI_48","Gulf Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,7.84936302463808,1.25962758821661,5.38049295173353,10.3182330975426,7.85698175987961,-0.0969677094127,-31.5195947226436,31.3256593038181,"No meaningful change"
"SPEI_1","AK Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,6.8225049336231,0.968763964559646,4.9237275630862,8.72128230416001,6.83065248046865,-0.119279188464698,-27.917170765678,27.6786123887486,"No meaningful change"
"SPEI_3","AK Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,6.70376819441562,0.968775286380019,4.80496863311078,8.60256775572046,6.73904960454054,-0.523536881241313,-28.6996102555268,27.6525364930442,"No meaningful change"
"SPEI_6","AK Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,6.71269657476059,0.968777177922096,4.81389330603328,8.6114998434879,6.74877030131466,-0.53452295667921,-28.6700674181261,27.6010215047677,"No meaningful change"
"SPEI_12","AK Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,6.62520451463787,0.973366288467315,4.71740658924193,8.5330024400338,6.66092894501964,-0.536328050886637,-29.1779475778806,28.1052914761073,"No meaningful change"
"SPEI_24","AK Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,6.65410089383094,0.977093270088194,4.73899808445808,8.5692037032038,6.6792239104395,-0.376136762974785,-29.0486717019456,28.296398175996,"No meaningful change"
"SPEI_36","AK Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,6.54119262382498,0.976677042390393,4.62690562073981,8.45547962691015,6.57925428202474,-0.57851021663273,-29.6743153189711,28.5172948857056,"No meaningful change"
"SPEI_48","AK Coast",-0.138442459815666,"Upland","7","US-A03",-0.0835573893218037,6.61398196333639,0.974696388669082,4.70357704154499,8.52438688512779,6.64416061733231,-0.454213191613587,-29.2073549625668,28.2989285793396,"No meaningful change"
"SPEI_1","Atlantic Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,4.40744341985167,0.654176301240983,3.12525786941935,5.689628970284,4.40407807674474,0.0764142471656676,-29.0371829254814,29.1900114198128,"No meaningful change"
"SPEI_3","Atlantic Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,4.41105895121347,0.654177131379934,3.1288717737088,5.69324612871814,4.4031937543214,0.178624819413232,-28.9408563809383,29.2981060197647,"No meaningful change"
"SPEI_6","Atlantic Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,4.40740268870815,0.654171234979776,3.12522706814779,5.68957830926851,4.40047563472377,0.157416028615631,-28.9797892871649,29.2946213443961,"No meaningful change"
"SPEI_12","Atlantic Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,4.40944120950433,0.654171684539928,3.12726470780607,5.69161771120259,4.40415927940079,0.119930496797675,-28.9929244286651,29.2327854222605,"No meaningful change"
"SPEI_24","Atlantic Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,4.4079442300225,0.654169729150071,3.12577156088836,5.69011689915663,4.40042976120896,0.170766702829224,-28.9666752906064,29.3082086962648,"No meaningful change"
"SPEI_36","Atlantic Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,4.41327920642214,0.654168897772082,3.13110816678886,5.69545024605542,4.40388028796018,0.2134235684758,-28.901151665066,29.3279988020175,"No meaningful change"
"SPEI_48","Atlantic Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,4.4072339959104,0.654171899668212,3.12505707256071,5.6894109192601,4.39706874909994,0.231182348753328,-28.9286283458635,29.3909930433701,"No meaningful change"
"SPEI_1","Pacific Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,5.22856581315926,0.833576496260008,3.59475588048964,6.86237574582887,5.21908094817507,0.1817343911385,-31.1228180557996,31.4862868380766,"No meaningful change"
"SPEI_3","Pacific Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,5.22970597295066,0.833574551125424,3.59589985274483,6.86351209315649,5.22298902340177,0.128603554761442,-31.1524524245927,31.4096595341156,"No meaningful change"
"SPEI_6","Pacific Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,5.23553050290277,0.833593590505493,3.601687065512,6.86937394029353,5.22698995396369,0.1633932533695,-31.0944329866026,31.4212194933416,"No meaningful change"
"SPEI_12","Pacific Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,5.22967869661034,0.83361456155085,3.59579415597067,6.86356323725,5.2266640362951,0.0576784789362114,-31.2028833114068,31.3182402692792,"No meaningful change"
"SPEI_24","Pacific Coast",-0.114241439488094,"Upland","7","US-A03",-0.0579316659323598,5.23894322174183,0.833679836232649,3.60493074272584,6.87295570075782,5.23397305115455,0.094959804697251,-31.1243923594403,31.3143119688348,"No meaningful change"
